sim.id,method,component,x
39,mfvb,13,0
39,mfvb,14,0
39,mfvb,15,0.00592492771619076
39,mfvb,16,0
39,mcmc,1,0
39,mcmc,2,0.0176633791906836
39,mcmc,3,0.000595014830479221
39,mcmc,4,0.00043310444658691
39,mcmc,5,0.0176633791906836
39,mcmc,6,0
39,mcmc,7,0.0028814888732411
39,mcmc,8,0.0020982473160505
39,mcmc,9,0.000595014830479221
39,mcmc,10,0.0028814888732411
39,mcmc,11,0
39,mcmc,12,0.0181211772794678
39,mcmc,13,0.00043310444658691
39,mcmc,14,0.0020982473160505
39,mcmc,15,0.0181211772794678
39,mcmc,16,0
40,lrvb,1,0
40,lrvb,2,0.000494710667768244
40,lrvb,3,-0.000562788955781417
40,lrvb,4,-0.000144067509420074
40,lrvb,5,0.000494710667768244
40,lrvb,6,0
40,lrvb,7,-0.000192033118518911
40,lrvb,8,-4.91582729671164e-05
40,lrvb,9,-0.000562788955781839
40,lrvb,10,-0.00019203311851891
40,lrvb,11,0
40,lrvb,12,0.156443044878027
40,lrvb,13,-0.000144067509420131
40,lrvb,14,-4.91582729671133e-05
40,lrvb,15,0.156443044878027
40,lrvb,16,0
40,mfvb,1,0
40,mfvb,2,0.000102893971715417
40,mfvb,3,0
40,mfvb,4,0
40,mfvb,5,0.000102893971715417
40,mfvb,6,0
40,mfvb,7,0
40,mfvb,8,0
40,mfvb,9,0
40,mfvb,10,0
40,mfvb,11,0
40,mfvb,12,0.0155016874801247
40,mfvb,13,0
40,mfvb,14,0
40,mfvb,15,0.0155016874801247
40,mfvb,16,0
40,mcmc,1,0
40,mcmc,2,0.000497974089360063
40,mcmc,3,0.000369214899170752
40,mcmc,4,4.17110291550592e-05
40,mcmc,5,0.000497974089360063
40,mcmc,6,0
40,mcmc,7,-3.25353607292449e-05
40,mcmc,8,-1.23277876647573e-05
40,mcmc,9,0.000369214899170752
40,mcmc,10,-3.25353607292449e-05
40,mcmc,11,0
40,mcmc,12,0.195886238559549
40,mcmc,13,4.17110291550592e-05
40,mcmc,14,-1.23277876647573e-05
40,mcmc,15,0.195886238559549
40,mcmc,16,0
41,lrvb,1,0
41,lrvb,2,0.00290958938422888
41,lrvb,3,0.00163766646548523
41,lrvb,4,0.000627614683484429
41,lrvb,5,0.00290958938422888
41,lrvb,6,0
41,lrvb,7,0.00174179747437365
41,lrvb,8,0.000667521558029274
41,lrvb,9,0.00163766646548516
41,lrvb,10,0.00174179747437359
41,lrvb,11,0
41,lrvb,12,0.0603783763503405
41,lrvb,13,0.000627614683484401
41,lrvb,14,0.000667521558029251
41,lrvb,15,0.0603783763503406
41,lrvb,16,0
41,mfvb,1,0
41,mfvb,2,0.000870152195891828
41,mfvb,3,0
41,mfvb,4,0
41,mfvb,5,0.000870152195891828
41,mfvb,6,0
41,mfvb,7,0
41,mfvb,8,0
41,mfvb,9,0
41,mfvb,10,0
41,mfvb,11,0
41,mfvb,12,0.0103545640682886
41,mfvb,13,0
41,mfvb,14,0
41,mfvb,15,0.0103545640682886
41,mfvb,16,0
41,mcmc,1,0
41,mcmc,2,0.00320259061452932
41,mcmc,3,0.00164121856629648
41,mcmc,4,0.000651920863715414
41,mcmc,5,0.00320259061452932
41,mcmc,6,0
41,mcmc,7,0.00170493598135434
41,mcmc,8,0.000679488020141693
41,mcmc,9,0.00164121856629648
41,mcmc,10,0.00170493598135434
41,mcmc,11,0
41,mcmc,12,0.063234696281031
41,mcmc,13,0.000651920863715414
41,mcmc,14,0.000679488020141693
41,mcmc,15,0.063234696281031
41,mcmc,16,0
42,lrvb,1,0
42,lrvb,2,0.0022111966624318
42,lrvb,3,0.00572274127251803
42,lrvb,4,0.000970227220899408
42,lrvb,5,0.0022111966624318
42,lrvb,6,0
42,lrvb,7,0.00600144736142717
42,lrvb,8,0.00101747874271616
42,lrvb,9,0.00572274127251841
42,lrvb,10,0.00600144736142757
42,lrvb,11,0
42,lrvb,12,0.309034005222733
42,lrvb,13,0.00097022722089947
42,lrvb,14,0.00101747874271623
42,lrvb,15,0.309034005222733
42,lrvb,16,0
42,mfvb,1,0
42,mfvb,2,0.000375788597312237
42,mfvb,3,0
42,mfvb,4,0
42,mfvb,5,0.000375788597312237
42,mfvb,6,0
42,mfvb,7,0
42,mfvb,8,0
42,mfvb,9,0
42,mfvb,10,0
42,mfvb,11,0
42,mfvb,12,0.0234061571091654
42,mfvb,13,0
42,mfvb,14,0
42,mfvb,15,0.0234061571091654
42,mfvb,16,0
42,mcmc,1,0
42,mcmc,2,0.00212717188004992
42,mcmc,3,0.00856791991935337
42,mcmc,4,0.00115573201685829
42,mcmc,5,0.00212717188004992
42,mcmc,6,0
42,mcmc,7,0.00905857599770067
42,mcmc,8,0.00121481113909472
42,mcmc,9,0.00856791991935337
42,mcmc,10,0.00905857599770067
42,mcmc,11,0
42,mcmc,12,0.481364839216939
42,mcmc,13,0.00115573201685829
42,mcmc,14,0.00121481113909472
42,mcmc,15,0.481364839216939
42,mcmc,16,0
43,lrvb,1,0
43,lrvb,2,0.0130334334394078
43,lrvb,3,0.000701974944474568
43,lrvb,4,0.000378756933851381
43,lrvb,5,0.0130334334394078
43,lrvb,6,0
43,lrvb,7,0.00330136412208397
43,lrvb,8,0.00178128088794313
43,lrvb,9,0.000701974944474684
43,lrvb,10,0.00330136412208459
43,lrvb,11,0
43,lrvb,12,0.0243891432056571
43,lrvb,13,0.000378756933851439
43,lrvb,14,0.00178128088794343
43,lrvb,15,0.0243891432056571
43,lrvb,16,0
43,mfvb,1,0
43,mfvb,2,0.00531508943308734
43,mfvb,3,0
43,mfvb,4,0
43,mfvb,5,0.00531508943308734
43,mfvb,6,0
43,mfvb,7,0
43,mfvb,8,0
43,mfvb,9,0
43,mfvb,10,0
43,mfvb,11,0
43,mfvb,12,0.00735462406113758
43,mfvb,13,0
43,mfvb,14,0
43,mfvb,15,0.00735462406113758
43,mfvb,16,0
43,mcmc,1,0
43,mcmc,2,0.013095040558091
43,mcmc,3,0.000661712081977204
43,mcmc,4,0.000369425274157339
43,mcmc,5,0.013095040558091
43,mcmc,6,0
43,mcmc,7,0.0030499107600916
43,mcmc,8,0.00170285322549375
43,mcmc,9,0.000661712081977204
43,mcmc,10,0.0030499107600916
43,mcmc,11,0
43,mcmc,12,0.0266386194788928
43,mcmc,13,0.000369425274157339
43,mcmc,14,0.00170285322549375
43,mcmc,15,0.0266386194788928
43,mcmc,16,0
44,lrvb,1,0
44,lrvb,2,0.00749343763481569
44,lrvb,3,-0.000185154633859272
44,lrvb,4,-0.000148668395267595
44,lrvb,5,0.00749343763481569
44,lrvb,6,0
44,lrvb,7,-0.000383914976343533
44,lrvb,8,-0.000308261382729248
44,lrvb,9,-0.00018515463385928
44,lrvb,10,-0.000383914976343494
44,lrvb,11,0
44,lrvb,12,0.0160535913678192
44,lrvb,13,-0.000148668395267601
44,lrvb,14,-0.000308261382729232
44,lrvb,15,0.0160535913678192
44,lrvb,16,0
44,mfvb,1,0
44,mfvb,2,0.00321726443412583
44,mfvb,3,0
44,mfvb,4,0
44,mfvb,5,0.00321726443412583
44,mfvb,6,0
44,mfvb,7,0
44,mfvb,8,0
44,mfvb,9,0
44,mfvb,10,0
44,mfvb,11,0
44,mfvb,12,0.00494214395218409
44,mfvb,13,0
44,mfvb,14,0
44,mfvb,15,0.00494214395218409
44,mfvb,16,0
44,mcmc,1,0
44,mcmc,2,0.00795124914246325
44,mcmc,3,-0.000398423093027104
44,mcmc,4,-0.000371240097616595
44,mcmc,5,0.00795124914246325
44,mcmc,6,0
44,mcmc,7,-0.000841822975728318
44,mcmc,8,-0.000779548937549788
44,mcmc,9,-0.000398423093027104
44,mcmc,10,-0.000841822975728318
44,mcmc,11,0
44,mcmc,12,0.0166639779026631
44,mcmc,13,-0.000371240097616595
44,mcmc,14,-0.000779548937549788
44,mcmc,15,0.0166639779026631
44,mcmc,16,0
45,lrvb,1,0
45,lrvb,2,0.00680349592795891
45,lrvb,3,0.00202665951596762
45,lrvb,4,0.000466057754457476
45,lrvb,5,0.00680349592795891
45,lrvb,6,0
45,lrvb,7,0.0107389461256209
45,lrvb,8,0.00246956584325763
45,lrvb,9,0.00202665951596732
45,lrvb,10,0.0107389461256193
45,lrvb,11,0
45,lrvb,12,0.0820093958235956
45,lrvb,13,0.000466057754457406
45,lrvb,14,0.00246956584325727
45,lrvb,15,0.0820093958235957
45,lrvb,16,0
45,mfvb,1,0
45,mfvb,2,0.00254078587155855
45,mfvb,3,0
45,mfvb,4,0
45,mfvb,5,0.00254078587155855
45,mfvb,6,0
45,mfvb,7,0
45,mfvb,8,0
45,mfvb,9,0
45,mfvb,10,0
45,mfvb,11,0
45,mfvb,12,0.0172560151389392
45,mfvb,13,0
45,mfvb,14,0
45,mfvb,15,0.0172560151389392
45,mfvb,16,0
45,mcmc,1,0
45,mcmc,2,0.00637136410327457
45,mcmc,3,0.00221960094243144
45,mcmc,4,0.000500437583133681
45,mcmc,5,0.00637136410327457
45,mcmc,6,0
45,mcmc,7,0.0117313158084654
45,mcmc,8,0.00264541200615833
45,mcmc,9,0.00221960094243144
45,mcmc,10,0.0117313158084654
45,mcmc,11,0
45,mcmc,12,0.0866280629328462
45,mcmc,13,0.000500437583133681
45,mcmc,14,0.00264541200615833
45,mcmc,15,0.0866280629328462
45,mcmc,16,0
46,lrvb,1,0
46,lrvb,2,0.0136997874019966
46,lrvb,3,0.000577649149223816
46,lrvb,4,0.000336828258774608
46,lrvb,5,0.0136997874019966
46,lrvb,6,0
46,lrvb,7,0.00266291569186095
46,lrvb,8,0.00155275093360446
46,lrvb,9,0.00057764914922374
46,lrvb,10,0.00266291569186067
46,lrvb,11,0
46,lrvb,12,0.0229138136139335
46,lrvb,13,0.000336828258774562
46,lrvb,14,0.00155275093360429
46,lrvb,15,0.0229138136139335
46,lrvb,16,0
46,mfvb,1,0
46,mfvb,2,0.00564228807080566
46,mfvb,3,0
46,mfvb,4,0
46,mfvb,5,0.00564228807080566
46,mfvb,6,0
46,mfvb,7,0
46,mfvb,8,0
46,mfvb,9,0
46,mfvb,10,0
46,mfvb,11,0
46,mfvb,12,0.00680542225585598
46,mfvb,13,0
46,mfvb,14,0
46,mfvb,15,0.00680542225585598
46,mfvb,16,0
46,mcmc,1,0
46,mcmc,2,0.0148833514778046
46,mcmc,3,0.00104652794913881
46,mcmc,4,0.000613804530999252
46,mcmc,5,0.0148833514778046
46,mcmc,6,0
46,mcmc,7,0.00479036750318033
46,mcmc,8,0.00280433571308147
46,mcmc,9,0.00104652794913881
46,mcmc,10,0.00479036750318033
46,mcmc,11,0
46,mcmc,12,0.0232305519181447
46,mcmc,13,0.000613804530999252
46,mcmc,14,0.00280433571308147
46,mcmc,15,0.0232305519181447
46,mcmc,16,0
47,lrvb,1,0
47,lrvb,2,0.00906171982070102
47,lrvb,3,0.00154228875539349
47,lrvb,4,0.000509428868590027
47,lrvb,5,0.00906171982070102
47,lrvb,6,0
47,lrvb,7,0.00785224750585289
47,lrvb,8,0.00259365280905192
47,lrvb,9,0.00154228875539311
47,lrvb,10,0.00785224750585103
47,lrvb,11,0
47,lrvb,12,0.0525520215770368
47,lrvb,13,0.000509428868589898
47,lrvb,14,0.00259365280905127
47,lrvb,15,0.0525520215770368
47,lrvb,16,0
47,mfvb,1,0
47,mfvb,2,0.00350972917920506
47,mfvb,3,0
47,mfvb,4,0
47,mfvb,5,0.00350972917920506
47,mfvb,6,0
47,mfvb,7,0
47,mfvb,8,0
47,mfvb,9,0
47,mfvb,10,0
47,mfvb,11,0
47,mfvb,12,0.0120138332378431
47,mfvb,13,0
47,mfvb,14,0
47,mfvb,15,0.0120138332378431
47,mfvb,16,0
47,mcmc,1,0
47,mcmc,2,0.00945605689104598
47,mcmc,3,0.00101207921150026
47,mcmc,4,0.000337843251984306
47,mcmc,5,0.00945605689104598
47,mcmc,6,0
47,mcmc,7,0.00508611516112698
47,mcmc,8,0.00169803029455546
47,mcmc,9,0.00101207921150026
47,mcmc,10,0.00508611516112698
47,mcmc,11,0
47,mcmc,12,0.0542727257843452
47,mcmc,13,0.000337843251984306
47,mcmc,14,0.00169803029455546
47,mcmc,15,0.0542727257843452
47,mcmc,16,0
48,lrvb,1,0
48,lrvb,2,0.0192001282177287
48,lrvb,3,1.09728408142801e-05
48,lrvb,4,1.00367123171521e-05
48,lrvb,5,0.0192001282177287
48,lrvb,6,0
48,lrvb,7,2.67101473677847e-05
48,lrvb,8,2.44314184099339e-05
48,lrvb,9,1.09728408141601e-05
48,lrvb,10,2.67101473672703e-05
48,lrvb,11,0
48,lrvb,12,0.0114019214112307
48,lrvb,13,1.00367123170437e-05
48,lrvb,14,2.44314184094611e-05
48,lrvb,15,0.0114019214112307
48,lrvb,16,0
48,mfvb,1,0
48,mfvb,2,0.00837554647666467
48,mfvb,3,0
48,mfvb,4,0
48,mfvb,5,0.00837554647666467
48,mfvb,6,0
48,mfvb,7,0
48,mfvb,8,0
48,mfvb,9,0
48,mfvb,10,0
48,mfvb,11,0
48,mfvb,12,0.00433837473152133
48,mfvb,13,0
48,mfvb,14,0
48,mfvb,15,0.00433837473152133
48,mfvb,16,0
48,mcmc,1,0
48,mcmc,2,0.0193181932618662
48,mcmc,3,0.000124448450027506
48,mcmc,4,9.0211519033382e-05
48,mcmc,5,0.0193181932618662
48,mcmc,6,0
48,mcmc,7,0.000526157904997852
48,mcmc,8,0.00037690962513664
48,mcmc,9,0.000124448450027506
48,mcmc,10,0.000526157904997852
48,mcmc,11,0
48,mcmc,12,0.0121617230833713
48,mcmc,13,9.0211519033382e-05
48,mcmc,14,0.00037690962513664
48,mcmc,15,0.0121617230833713
48,mcmc,16,0
49,lrvb,1,0
49,lrvb,2,0.00405868866801729
49,lrvb,3,0.000252943742885839
49,lrvb,4,0.000140989273744222
49,lrvb,5,0.00405868866801729
49,lrvb,6,0
49,lrvb,7,0.000292183570094136
49,lrvb,8,0.000162861310098335
49,lrvb,9,0.000252943742885865
49,lrvb,10,0.000292183570094111
49,lrvb,11,0
49,lrvb,12,0.0305285327602299
49,lrvb,13,0.000140989273744236
49,lrvb,14,0.000162861310098329
49,lrvb,15,0.0305285327602299
49,lrvb,16,0
49,mfvb,1,0
49,mfvb,2,0.00149935785247951
49,mfvb,3,0
49,mfvb,4,0
49,mfvb,5,0.00149935785247951
49,mfvb,6,0
49,mfvb,7,0
49,mfvb,8,0
49,mfvb,9,0
49,mfvb,10,0
49,mfvb,11,0
49,mfvb,12,0.00711930053113623
49,mfvb,13,0
49,mfvb,14,0
49,mfvb,15,0.00711930053113623
49,mfvb,16,0
49,mcmc,1,0
49,mcmc,2,0.00427831663759817
49,mcmc,3,-0.000257463485028007
49,mcmc,4,-0.000151204294969463
49,mcmc,5,0.00427831663759817
49,mcmc,6,0
49,mcmc,7,-0.00043334112601498
49,mcmc,8,-0.000254183128395802
49,mcmc,9,-0.000257463485028007
49,mcmc,10,-0.00043334112601498
49,mcmc,11,0
49,mcmc,12,0.033269317749208
49,mcmc,13,-0.000151204294969463
49,mcmc,14,-0.000254183128395802
49,mcmc,15,0.033269317749208
49,mcmc,16,0
50,lrvb,1,0
50,lrvb,2,0.0147803996273911
50,lrvb,3,1.29892917483986e-05
50,lrvb,4,1.09176183254462e-05
50,lrvb,5,0.0147803996273911
50,lrvb,6,0
50,lrvb,7,2.37513010575657e-05
50,lrvb,8,1.99631854224304e-05
50,lrvb,9,1.29892917484129e-05
50,lrvb,10,2.37513010576423e-05
50,lrvb,11,0
50,lrvb,12,0.0138065914398822
50,lrvb,13,1.09176183254557e-05
50,lrvb,14,1.99631854224816e-05
50,lrvb,15,0.0138065914398822
50,lrvb,16,0
50,mfvb,1,0
50,mfvb,2,0.00643215158234889
50,mfvb,3,0
50,mfvb,4,0
50,mfvb,5,0.00643215158234889
50,mfvb,6,0
50,mfvb,7,0
50,mfvb,8,0
50,mfvb,9,0
50,mfvb,10,0
50,mfvb,11,0
50,mfvb,12,0.00472125027536923
50,mfvb,13,0
50,mfvb,14,0
50,mfvb,15,0.00472125027536923
50,mfvb,16,0
50,mcmc,1,0
50,mcmc,2,0.0149523579164132
50,mcmc,3,-0.000198028824817872
50,mcmc,4,-0.000176237901321808
50,mcmc,5,0.0149523579164132
50,mcmc,6,0
50,mcmc,7,-0.000763693876667535
50,mcmc,8,-0.000680255822384181
50,mcmc,9,-0.000198028824817872
50,mcmc,10,-0.000763693876667535
50,mcmc,11,0
50,mcmc,12,0.0138811193706038
50,mcmc,13,-0.000176237901321808
50,mcmc,14,-0.000680255822384181
50,mcmc,15,0.0138811193706038
50,mcmc,16,0
51,lrvb,1,0
51,lrvb,2,0.0191316844482772
51,lrvb,3,0.000143115588412264
51,lrvb,4,9.45540722671697e-05
51,lrvb,5,0.0191316844482773
51,lrvb,6,0
51,lrvb,7,0.000826574854411636
51,lrvb,8,0.000546104162274237
51,lrvb,9,0.000143115588412023
51,lrvb,10,0.00082657485441
51,lrvb,11,0
51,lrvb,12,0.0163676424078785
51,lrvb,13,9.45540722670044e-05
51,lrvb,14,0.000546104162273132
51,lrvb,15,0.0163676424078785
51,lrvb,16,0
51,mfvb,1,0
51,mfvb,2,0.00814217060317818
51,mfvb,3,0
51,mfvb,4,0
51,mfvb,5,0.00814217060317818
51,mfvb,6,0
51,mfvb,7,0
51,mfvb,8,0
51,mfvb,9,0
51,mfvb,10,0
51,mfvb,11,0
51,mfvb,12,0.00600628812719211
51,mfvb,13,0
51,mfvb,14,0
51,mfvb,15,0.00600628812719211
51,mfvb,16,0
51,mcmc,1,0
51,mcmc,2,0.0205296821232189
51,mcmc,3,0.000301901278599904
51,mcmc,4,0.000191389329248619
51,mcmc,5,0.0205296821232189
51,mcmc,6,0
51,mcmc,7,0.00173010317432584
51,mcmc,8,0.00109507448801488
51,mcmc,9,0.000301901278599904
51,mcmc,10,0.00173010317432584
51,mcmc,11,0
51,mcmc,12,0.0159068332578423
51,mcmc,13,0.000191389329248619
51,mcmc,14,0.00109507448801488
51,mcmc,15,0.0159068332578423
51,mcmc,16,0
52,lrvb,1,0
52,lrvb,2,0.00610540444598907
52,lrvb,3,0.00288447923398546
52,lrvb,4,0.000578602425165213
52,lrvb,5,0.00610540444598907
52,lrvb,6,0
52,lrvb,7,0.0154392105331099
52,lrvb,8,0.00309697658830112
52,lrvb,9,0.00288447923398572
52,lrvb,10,0.015439210533111
52,lrvb,11,0
52,lrvb,12,0.117321869408329
52,lrvb,13,0.00057860242516526
52,lrvb,14,0.00309697658830131
52,lrvb,15,0.117321869408329
52,lrvb,16,0
52,mfvb,1,0
52,mfvb,2,0.00223765404697141
52,mfvb,3,0
52,mfvb,4,0
52,mfvb,5,0.00223765404697141
52,mfvb,6,0
52,mfvb,7,0
52,mfvb,8,0
52,mfvb,9,0
52,mfvb,10,0
52,mfvb,11,0
52,mfvb,12,0.0197827483411266
52,mfvb,13,0
52,mfvb,14,0
52,mfvb,15,0.0197827483411266
52,mfvb,16,0
52,mcmc,1,0
52,mcmc,2,0.0060222470185883
52,mcmc,3,0.00355408192512735
52,mcmc,4,0.000682335930357028
52,mcmc,5,0.0060222470185883
52,mcmc,6,0
52,mcmc,7,0.0188907104537367
52,mcmc,8,0.00362504799213725
52,mcmc,9,0.00355408192512735
52,mcmc,10,0.0188907104537367
52,mcmc,11,0
52,mcmc,12,0.122470123869808
52,mcmc,13,0.000682335930357028
52,mcmc,14,0.00362504799213725
52,mcmc,15,0.122470123869808
52,mcmc,16,0
53,lrvb,1,0
53,lrvb,2,0.012482944167545
53,lrvb,3,0.000841335025785653
53,lrvb,4,0.0005547831308642
53,lrvb,5,0.012482944167545
53,lrvb,6,0
53,lrvb,7,0.00315239280597213
53,lrvb,8,0.00207871335081747
53,lrvb,9,0.000841335025785783
53,lrvb,10,0.00315239280597255
53,lrvb,11,0
53,lrvb,12,0.0192651312286954
53,lrvb,13,0.000554783130864285
53,lrvb,14,0.00207871335081774
53,lrvb,15,0.0192651312286954
53,lrvb,16,0
53,mfvb,1,0
53,mfvb,2,0.00517551521435416
53,mfvb,3,0
53,mfvb,4,0
53,mfvb,5,0.00517551521435416
53,mfvb,6,0
53,mfvb,7,0
53,mfvb,8,0
53,mfvb,9,0
53,mfvb,10,0
53,mfvb,11,0
53,mfvb,12,0.00601790297679798
53,mfvb,13,0
53,mfvb,14,0
53,mfvb,15,0.00601790297679798
53,mfvb,16,0
53,mcmc,1,0
53,mcmc,2,0.013473349300222
53,mcmc,3,0.000751694106671039
53,mcmc,4,0.000504807542221422
53,mcmc,5,0.013473349300222
53,mcmc,6,0
53,mcmc,7,0.00276980969347422
53,mcmc,8,0.00185775581321094
53,mcmc,9,0.000751694106671039
53,mcmc,10,0.00276980969347422
53,mcmc,11,0
53,mcmc,12,0.0181411581831858
53,mcmc,13,0.000504807542221422
53,mcmc,14,0.00185775581321094
53,mcmc,15,0.0181411581831858
53,mcmc,16,0
54,lrvb,1,0
54,lrvb,2,0.000654140458185827
54,lrvb,3,-0.00019522235078451
54,lrvb,4,-8.09042865458123e-05
54,lrvb,5,0.000654140458185829
54,lrvb,6,0
54,lrvb,7,-9.5890426450601e-05
54,lrvb,8,-3.97390283816312e-05
54,lrvb,9,-0.000195222350784605
54,lrvb,10,-9.58904264505687e-05
54,lrvb,11,0
54,lrvb,12,0.0589675299179225
54,lrvb,13,-8.09042865458501e-05
54,lrvb,14,-3.97390283816438e-05
54,lrvb,15,0.0589675299179226
54,lrvb,16,0
54,mfvb,1,0
54,mfvb,2,0.000199013585560261
54,mfvb,3,0
54,mfvb,4,0
54,mfvb,5,0.000199013585560261
54,mfvb,6,0
54,mfvb,7,0
54,mfvb,8,0
54,mfvb,9,0
54,mfvb,10,0
54,mfvb,11,0
54,mfvb,12,0.00957541190050345
54,mfvb,13,0
54,mfvb,14,0
54,mfvb,15,0.00957541190050345
54,mfvb,16,0
54,mcmc,1,0
54,mcmc,2,0.000661386451650853
54,mcmc,3,0.00017317306074953
54,mcmc,4,4.39774176685382e-05
54,mcmc,5,0.000661386451650853
54,mcmc,6,0
54,mcmc,7,-2.67075252022878e-05
54,mcmc,8,-1.91406921860399e-05
54,mcmc,9,0.00017317306074953
54,mcmc,10,-2.67075252022878e-05
54,mcmc,11,0
54,mcmc,12,0.0669199083597556
54,mcmc,13,4.39774176685382e-05
54,mcmc,14,-1.91406921860399e-05
54,mcmc,15,0.0669199083597556
54,mcmc,16,0
55,lrvb,1,0
55,lrvb,2,0.0027877057661129
55,lrvb,3,0.00520877406347101
55,lrvb,4,0.00118223650704642
55,lrvb,5,0.0027877057661129
55,lrvb,6,0
55,lrvb,7,0.00662364710435002
55,lrvb,8,0.00150337052848415
55,lrvb,9,0.00520877406347195
55,lrvb,10,0.00662364710435111
55,lrvb,11,0
55,lrvb,12,0.1735474491055
55,lrvb,13,0.00118223650704665
55,lrvb,14,0.00150337052848441
55,lrvb,15,0.1735474491055
55,lrvb,16,0
55,mfvb,1,0
55,mfvb,2,0.000606895375643457
55,mfvb,3,0
55,mfvb,4,0
55,mfvb,5,0.000606895375643457
55,mfvb,6,0
55,mfvb,7,0
55,mfvb,8,0
55,mfvb,9,0
55,mfvb,10,0
55,mfvb,11,0
55,mfvb,12,0.0174835899787481
55,mfvb,13,0
55,mfvb,14,0
55,mfvb,15,0.0174835899787481
55,mfvb,16,0
55,mcmc,1,0
55,mcmc,2,0.00278113016091091
55,mcmc,3,0.00651341247808734
55,mcmc,4,0.00143760406140054
55,mcmc,5,0.00278113016091091
55,mcmc,6,0
55,mcmc,7,0.00820646979560257
55,mcmc,8,0.00180791506655429
55,mcmc,9,0.00651341247808734
55,mcmc,10,0.00820646979560257
55,mcmc,11,0
55,mcmc,12,0.220537427895143
55,mcmc,13,0.00143760406140054
55,mcmc,14,0.00180791506655429
55,mcmc,15,0.220537427895143
55,mcmc,16,0
56,lrvb,1,0
56,lrvb,2,0.00503377330747365
56,lrvb,3,0.00501399360252843
56,lrvb,4,0.00142703616218781
56,lrvb,5,0.00503377330747366
56,lrvb,6,0
56,lrvb,7,0.0127884070670824
56,lrvb,8,0.00363971731681148
56,lrvb,9,0.0050139936025274
56,lrvb,10,0.0127884070670797
56,lrvb,11,0
56,lrvb,12,0.100910218401137
56,lrvb,13,0.00142703616218752
56,lrvb,14,0.00363971731681073
56,lrvb,15,0.100910218401137
56,lrvb,16,0
56,mfvb,1,0
56,mfvb,2,0.00151508835917569
56,mfvb,3,0
56,mfvb,4,0
56,mfvb,5,0.00151508835917569
56,mfvb,6,0
56,mfvb,7,0
56,mfvb,8,0
56,mfvb,9,0
56,mfvb,10,0
56,mfvb,11,0
56,mfvb,12,0.0139427440854263
56,mfvb,13,0
56,mfvb,14,0
56,mfvb,15,0.0139427440854263
56,mfvb,16,0
56,mcmc,1,0
56,mcmc,2,0.00500179001128031
56,mcmc,3,0.00469359329238008
56,mcmc,4,0.00135626677378479
56,mcmc,5,0.00500179001128031
56,mcmc,6,0
56,mcmc,7,0.0119134902147833
56,mcmc,8,0.00344013843143153
56,mcmc,9,0.00469359329238008
56,mcmc,10,0.0119134902147833
56,mcmc,11,0
56,mcmc,12,0.109842522547002
56,mcmc,13,0.00135626677378479
56,mcmc,14,0.00344013843143153
56,mcmc,15,0.109842522547002
56,mcmc,16,0
57,lrvb,1,0
57,lrvb,2,0.0154301867226871
57,lrvb,3,0.000400741545915393
57,lrvb,4,0.000320592127538555
57,lrvb,5,0.0154301867226871
57,lrvb,6,0
57,lrvb,7,0.0015656814730789
57,lrvb,8,0.00125254084488668
57,lrvb,9,0.000400741545915353
57,lrvb,10,0.00156568147307876
57,lrvb,11,0
57,lrvb,12,0.0141308277258064
57,lrvb,13,0.000320592127538525
57,lrvb,14,0.00125254084488658
57,lrvb,15,0.0141308277258064
57,lrvb,16,0
57,mfvb,1,0
57,mfvb,2,0.00659002622969194
57,mfvb,3,0
57,mfvb,4,0
57,mfvb,5,0.00659002622969194
57,mfvb,6,0
57,mfvb,7,0
57,mfvb,8,0
57,mfvb,9,0
57,mfvb,10,0
57,mfvb,11,0
57,mfvb,12,0.00496033462216489
57,mfvb,13,0
57,mfvb,14,0
57,mfvb,15,0.00496033462216489
57,mfvb,16,0
57,mcmc,1,0
57,mcmc,2,0.0161527014744216
57,mcmc,3,0.000204869473747445
57,mcmc,4,0.00016439400339042
57,mcmc,5,0.0161527014744216
57,mcmc,6,0
57,mcmc,7,0.000775165859677515
57,mcmc,8,0.0006210753497104
57,mcmc,9,0.000204869473747445
57,mcmc,10,0.000775165859677515
57,mcmc,11,0
57,mcmc,12,0.0145308634153679
57,mcmc,13,0.00016439400339042
57,mcmc,14,0.0006210753497104
57,mcmc,15,0.0145308634153679
57,mcmc,16,0
58,lrvb,1,0
58,lrvb,2,0.00418980276039886
58,lrvb,3,-0.000309535904811477
58,lrvb,4,-0.000254797928620515
58,lrvb,5,0.00418980276039886
58,lrvb,6,0
58,lrvb,7,-0.000356865548350232
58,lrvb,8,-0.000293757852004423
58,lrvb,9,-0.000309535904811476
58,lrvb,10,-0.000356865548350225
58,lrvb,11,0
58,lrvb,12,0.014411218223331
58,lrvb,13,-0.000254797928620517
58,lrvb,14,-0.000293757852004415
58,lrvb,15,0.014411218223331
58,lrvb,16,0
58,mfvb,1,0
58,mfvb,2,0.00183528168842723
58,mfvb,3,0
58,mfvb,4,0
58,mfvb,5,0.00183528168842723
58,mfvb,6,0
58,mfvb,7,0
58,mfvb,8,0
58,mfvb,9,0
58,mfvb,10,0
58,mfvb,11,0
58,mfvb,12,0.0048207498751476
58,mfvb,13,0
58,mfvb,14,0
58,mfvb,15,0.0048207498751476
58,mfvb,16,0
58,mcmc,1,0
58,mcmc,2,0.00445098277502051
58,mcmc,3,-0.000359597089549702
58,mcmc,4,-0.00033390550898962
