sim.id,variable,measurement,method,value
8,z_417,sd,mcmc,0.512797784658589
8,z_418,mean,mcmc,-3.43436117313645
8,z_418,sd,mcmc,0.648373751316679
8,z_419,mean,mcmc,0.28787040218167
8,z_419,sd,mcmc,0.500053644210485
8,z_420,mean,mcmc,-0.178726737930213
8,z_420,sd,mcmc,0.542711786805655
8,z_421,mean,mcmc,0.306199525176771
8,z_421,sd,mcmc,0.512125987925825
8,z_422,mean,mcmc,-6.00476859280855
8,z_422,sd,mcmc,0.645384049992193
8,z_423,mean,mcmc,-0.802112332074893
8,z_423,sd,mcmc,0.595141809882909
8,z_424,mean,mcmc,-1.01553945526409
8,z_424,sd,mcmc,0.594984766609827
8,z_425,mean,mcmc,-1.93480661033875
8,z_425,sd,mcmc,0.595997586225828
8,z_426,mean,mcmc,1.00528867325735
8,z_426,sd,mcmc,0.437645865568218
8,z_427,mean,mcmc,-3.60374740397531
8,z_427,sd,mcmc,0.648888245480253
8,z_428,mean,mcmc,-0.367823199733724
8,z_428,sd,mcmc,0.555074102414128
8,z_429,mean,mcmc,-1.9679451796692
8,z_429,sd,mcmc,0.631498140382002
8,z_430,mean,mcmc,-1.08474695446186
8,z_430,sd,mcmc,0.585354254344884
8,z_431,mean,mcmc,-1.17669391947956
8,z_431,sd,mcmc,0.59267845647955
8,z_432,mean,mcmc,0.569339666245266
8,z_432,sd,mcmc,0.494405771224046
8,z_433,mean,mcmc,-0.303988857971133
8,z_433,sd,mcmc,0.545255293860294
8,z_434,mean,mcmc,0.522194981443599
8,z_434,sd,mcmc,0.489158450480777
8,z_435,mean,mcmc,-1.30626867763741
8,z_435,sd,mcmc,0.615878239247916
8,z_436,mean,mcmc,2.0509005578129
8,z_436,sd,mcmc,0.301350357421202
8,z_437,mean,mcmc,0.384249446348458
8,z_437,sd,mcmc,0.516160494305292
8,z_438,mean,mcmc,-1.87035098958961
8,z_438,sd,mcmc,0.607452437572513
8,z_439,mean,mcmc,-2.85273533203791
8,z_439,sd,mcmc,0.639707388496913
8,z_440,mean,mcmc,1.68404095288878
8,z_440,sd,mcmc,0.353249164989792
8,z_441,mean,mcmc,-1.48720230774152
8,z_441,sd,mcmc,0.622399717690995
8,z_442,mean,mcmc,-1.99533815296202
8,z_442,sd,mcmc,0.615015246140044
8,z_443,mean,mcmc,-0.0946042179723973
8,z_443,sd,mcmc,0.529748532479672
8,z_444,mean,mcmc,-0.421549327169774
8,z_444,sd,mcmc,0.57348400213483
8,z_445,mean,mcmc,-1.34831040650374
8,z_445,sd,mcmc,0.604333446599393
8,z_446,mean,mcmc,1.76310295005638
8,z_446,sd,mcmc,0.344945684934864
8,z_447,mean,mcmc,0.968510360122818
8,z_447,sd,mcmc,0.430537901203987
8,z_448,mean,mcmc,-0.0441915618462335
8,z_448,sd,mcmc,0.534947087078923
8,z_449,mean,mcmc,0.516113122011148
8,z_449,sd,mcmc,0.486268758526444
8,z_450,mean,mcmc,1.13968000752596
8,z_450,sd,mcmc,0.419366060177797
8,z_451,mean,mcmc,0.190775069671122
8,z_451,sd,mcmc,0.526230562647534
8,z_452,mean,mcmc,-0.861572101817916
8,z_452,sd,mcmc,0.570606366651733
8,z_453,mean,mcmc,-0.927477849416924
8,z_453,sd,mcmc,0.590662768602516
8,z_454,mean,mcmc,0.697259328501257
8,z_454,sd,mcmc,0.46519922412315
8,z_455,mean,mcmc,-2.89277400626302
8,z_455,sd,mcmc,0.632097454049164
8,z_456,mean,mcmc,-1.71797493211546
8,z_456,sd,mcmc,0.609857112047168
8,z_457,mean,mcmc,3.7685181602128
8,z_457,sd,mcmc,0.149089271126389
8,z_458,mean,mcmc,3.37918008118063
8,z_458,sd,mcmc,0.17624522662732
8,z_459,mean,mcmc,-0.969724072076547
8,z_459,sd,mcmc,0.603570775798513
8,z_460,mean,mcmc,-0.308558765979113
8,z_460,sd,mcmc,0.563618747536101
8,z_461,mean,mcmc,-2.92125935447903
8,z_461,sd,mcmc,0.640749806444529
8,z_462,mean,mcmc,2.65289323497158
8,z_462,sd,mcmc,0.241203983600877
8,z_463,mean,mcmc,1.24012828034077
8,z_463,sd,mcmc,0.405187325666062
8,z_464,mean,mcmc,-0.395775431210611
8,z_464,sd,mcmc,0.562366282278369
8,z_465,mean,mcmc,2.28320213572399
8,z_465,sd,mcmc,0.287007647077312
8,z_466,mean,mcmc,1.64368157203451
8,z_466,sd,mcmc,0.350222403036558
8,z_467,mean,mcmc,-2.8971541320484
8,z_467,sd,mcmc,0.64182818685695
8,z_468,mean,mcmc,0.804687950693044
8,z_468,sd,mcmc,0.456104059194484
8,z_469,mean,mcmc,1.55069649912606
8,z_469,sd,mcmc,0.370492982441647
8,z_470,mean,mcmc,0.560380795804347
8,z_470,sd,mcmc,0.500216994770796
8,z_471,mean,mcmc,-2.7561953120378
8,z_471,sd,mcmc,0.643118570389833
8,z_472,mean,mcmc,1.05388475725102
8,z_472,sd,mcmc,0.424892679301415
8,z_473,mean,mcmc,1.20135379232175
8,z_473,sd,mcmc,0.415014309558977
8,z_474,mean,mcmc,-0.98029939113895
8,z_474,sd,mcmc,0.598251538236975
8,z_475,mean,mcmc,1.30019084593864
8,z_475,sd,mcmc,0.404787110447442
8,z_476,mean,mcmc,5.07773070797407
8,z_476,sd,mcmc,0.0811583769373715
8,z_477,mean,mcmc,-3.99339782097001
8,z_477,sd,mcmc,0.667147724492083
8,z_478,mean,mcmc,1.14478712414372
8,z_478,sd,mcmc,0.412965049745821
8,z_479,mean,mcmc,-0.283119973009678
8,z_479,sd,mcmc,0.535586656518407
8,z_480,mean,mcmc,3.10124832438964
8,z_480,sd,mcmc,0.203302708896537
8,z_481,mean,mcmc,-2.0529822150637
8,z_481,sd,mcmc,0.62389148279745
8,z_482,mean,mcmc,0.00348733396326088
8,z_482,sd,mcmc,0.534928141396442
8,z_483,mean,mcmc,-1.98116254105313
8,z_483,sd,mcmc,0.630768435333989
8,z_484,mean,mcmc,-0.381749383670137
8,z_484,sd,mcmc,0.5605984523469
8,z_485,mean,mcmc,-1.788477774671
8,z_485,sd,mcmc,0.629928988236569
8,z_486,mean,mcmc,0.927572695990181
8,z_486,sd,mcmc,0.443632791604193
8,z_487,mean,mcmc,1.6717434021521
8,z_487,sd,mcmc,0.357900045371575
8,z_488,mean,mcmc,2.60207336472217
8,z_488,sd,mcmc,0.258050354728478
8,z_489,mean,mcmc,-3.10606599357909
8,z_489,sd,mcmc,0.651661832471948
8,z_490,mean,mcmc,0.852993101188232
8,z_490,sd,mcmc,0.447612196313672
8,z_491,mean,mcmc,-0.695805329201653
8,z_491,sd,mcmc,0.588637563066615
8,z_492,mean,mcmc,0.822116133134675
8,z_492,sd,mcmc,0.452946795699753
8,z_493,mean,mcmc,1.25914826918894
8,z_493,sd,mcmc,0.393954561468246
8,z_494,mean,mcmc,-4.76763351813254
8,z_494,sd,mcmc,0.665642404581378
8,z_495,mean,mcmc,0.916344001573715
8,z_495,sd,mcmc,0.442294881624655
8,z_496,mean,mcmc,1.2759173411224
8,z_496,sd,mcmc,0.399836575155779
8,z_497,mean,mcmc,1.75589770038227
8,z_497,sd,mcmc,0.341010518263689
8,z_498,mean,mcmc,-1.89330153501323
8,z_498,sd,mcmc,0.61439613061895
8,z_499,mean,mcmc,0.168816588240875
8,z_499,sd,mcmc,0.521200541565431
8,z_500,mean,mcmc,1.83109171763339
8,z_500,sd,mcmc,0.338115907010249
9,mu,mean,truth,1.15642852754241
9,tau,mean,truth,3.02713288422158
9,log_tau,mean,truth,1.10761592871975
9,mu,mean,mfvb,1.17316884661363
9,tau,mean,mfvb,2.73114534884535
9,log_tau,mean,mfvb,1.00273562368009
9,mu,sd,mfvb,0.0275800344236994
9,tau,sd,mfvb,0.172045985414654
9,log_tau,sd,mfvb,0.0630566245743312
9,mu,sd,lrvb,0.0486165034781555
9,tau,sd,lrvb,0.397423579069211
9,log_tau,sd,lrvb,0.145542440009447
9,mu,mean,mcmc,1.17205780563173
9,mu,sd,mcmc,0.0497890079783981
9,mu,effsize,mcmc,862.99301174543
9,tau,mean,mcmc,2.66735410386799
9,tau,sd,mcmc,0.382637566252309
9,tau,effsize,mcmc,608.939466889427
9,log_tau,mean,mcmc,0.97086025317297
9,log_tau,sd,mcmc,0.143254962741132
9,z_1,mean,mcmc,2.24020461584393
9,z_1,sd,mcmc,0.280166942953685
9,z_2,mean,mcmc,-2.46525126051323
9,z_2,sd,mcmc,0.603580225183506
9,z_3,mean,mcmc,-0.68776222035636
9,z_3,sd,mcmc,0.557439125157729
9,z_4,mean,mcmc,0.362633521259332
9,z_4,sd,mcmc,0.505496056841528
9,z_5,mean,mcmc,-1.56731403190098
9,z_5,sd,mcmc,0.587863096531378
9,z_6,mean,mcmc,-0.961130815925496
9,z_6,sd,mcmc,0.565294735357198
9,z_7,mean,mcmc,1.15728898582551
9,z_7,sd,mcmc,0.424036306415489
9,z_8,mean,mcmc,-0.243153874342751
9,z_8,sd,mcmc,0.543812228610788
9,z_9,mean,mcmc,-0.3654660527809
9,z_9,sd,mcmc,0.55461928577834
9,z_10,mean,mcmc,-0.644656836806751
9,z_10,sd,mcmc,0.555042704880694
9,z_11,mean,mcmc,-1.29691398008603
9,z_11,sd,mcmc,0.574077307563733
9,z_12,mean,mcmc,-1.10752224483437
9,z_12,sd,mcmc,0.576139241973857
9,z_13,mean,mcmc,0.209589117972572
9,z_13,sd,mcmc,0.5079346303388
9,z_14,mean,mcmc,0.781177862661844
9,z_14,sd,mcmc,0.446917726536326
9,z_15,mean,mcmc,0.268493690277299
9,z_15,sd,mcmc,0.492895926617085
9,z_16,mean,mcmc,-0.473429697931087
9,z_16,sd,mcmc,0.571168165480815
9,z_17,mean,mcmc,-0.236155280683726
9,z_17,sd,mcmc,0.544822650345357
9,z_18,mean,mcmc,-1.30821424138243
9,z_18,sd,mcmc,0.590873464720665
9,z_19,mean,mcmc,-0.598192067447669
9,z_19,sd,mcmc,0.557885447307984
9,z_20,mean,mcmc,0.0283411402853478
9,z_20,sd,mcmc,0.525885480112384
9,z_21,mean,mcmc,3.0871907711216
9,z_21,sd,mcmc,0.198059917855096
9,z_22,mean,mcmc,0.830591306118968
9,z_22,sd,mcmc,0.444867501549041
9,z_23,mean,mcmc,2.44288440940765
9,z_23,sd,mcmc,0.259996432848002
9,z_24,mean,mcmc,-1.47171238275939
9,z_24,sd,mcmc,0.599009437927656
9,z_25,mean,mcmc,-0.517893312292371
9,z_25,sd,mcmc,0.549618032222281
9,z_26,mean,mcmc,-1.37167109981721
9,z_26,sd,mcmc,0.590955157913363
9,z_27,mean,mcmc,1.45196477339866
9,z_27,sd,mcmc,0.374984216503119
9,z_28,mean,mcmc,0.278578608067833
9,z_28,sd,mcmc,0.493645919208037
9,z_29,mean,mcmc,-3.12787912381724
9,z_29,sd,mcmc,0.619043110660394
9,z_30,mean,mcmc,-1.42024506032131
9,z_30,sd,mcmc,0.594226511444812
9,z_31,mean,mcmc,0.275018175676205
9,z_31,sd,mcmc,0.499071349559643
9,z_32,mean,mcmc,-0.842272651197512
9,z_32,sd,mcmc,0.55898503325853
9,z_33,mean,mcmc,0.939834321261067
9,z_33,sd,mcmc,0.430561822900906
9,z_34,mean,mcmc,0.383332032157295
9,z_34,sd,mcmc,0.504614882090853
9,z_35,mean,mcmc,1.34154296144128
9,z_35,sd,mcmc,0.389771204252227
9,z_36,mean,mcmc,-0.971047360144865
9,z_36,sd,mcmc,0.564462627215444
9,z_37,mean,mcmc,2.3025609730829
9,z_37,sd,mcmc,0.285177194066676
9,z_38,mean,mcmc,0.00575663117526716
9,z_38,sd,mcmc,0.533500874936412
9,z_39,mean,mcmc,-0.294810337428375
9,z_39,sd,mcmc,0.543412280923309
9,z_40,mean,mcmc,0.831718770652735
9,z_40,sd,mcmc,0.451127765895326
9,z_41,mean,mcmc,1.08094985760478
9,z_41,sd,mcmc,0.426192373005955
9,z_42,mean,mcmc,-1.27862819379889
9,z_42,sd,mcmc,0.569481843314338
9,z_43,mean,mcmc,-0.614196417772051
9,z_43,sd,mcmc,0.547419866570951
9,z_44,mean,mcmc,1.49499598308285
9,z_44,sd,mcmc,0.388925979332703
9,z_45,mean,mcmc,0.569003146901389
9,z_45,sd,mcmc,0.467952908773574
9,z_46,mean,mcmc,-1.92293002901248
9,z_46,sd,mcmc,0.607067963380455
9,z_47,mean,mcmc,1.21244137728303
9,z_47,sd,mcmc,0.396689561827761
9,z_48,mean,mcmc,0.0764916228388144
9,z_48,sd,mcmc,0.514284842970159
9,z_49,mean,mcmc,1.25637439824707
9,z_49,sd,mcmc,0.4036328820522
9,z_50,mean,mcmc,-0.254265608262296
9,z_50,sd,mcmc,0.539674523827984
9,z_51,mean,mcmc,-0.123571875348661
9,z_51,sd,mcmc,0.537152393368723
9,z_52,mean,mcmc,1.31397116638255
9,z_52,sd,mcmc,0.389026684149254
9,z_53,mean,mcmc,0.702912445466937
9,z_53,sd,mcmc,0.463010415619725
9,z_54,mean,mcmc,-1.51034932537346
9,z_54,sd,mcmc,0.584744196135746
9,z_55,mean,mcmc,-1.33793812006518
9,z_55,sd,mcmc,0.592099467365874
9,z_56,mean,mcmc,-0.120549576238675
9,z_56,sd,mcmc,0.531886782045694
9,z_57,mean,mcmc,-0.559048908006756
9,z_57,sd,mcmc,0.541889384893128
9,z_58,mean,mcmc,-0.860280449604598
9,z_58,sd,mcmc,0.575552034040389
9,z_59,mean,mcmc,0.318904976205161
9,z_59,sd,mcmc,0.497947293468573
9,z_60,mean,mcmc,0.290308632891686
9,z_60,sd,mcmc,0.496085717287002
9,z_61,mean,mcmc,0.0107247957101621
9,z_61,sd,mcmc,0.506830939195785
9,z_62,mean,mcmc,1.04932132024469
9,z_62,sd,mcmc,0.423428652742826
9,z_63,mean,mcmc,-0.941665697014798
9,z_63,sd,mcmc,0.575959383138583
9,z_64,mean,mcmc,-0.330707538954931
9,z_64,sd,mcmc,0.5597687742371
9,z_65,mean,mcmc,-0.739286751839495
9,z_65,sd,mcmc,0.553323301402622
9,z_66,mean,mcmc,0.294838650497204
9,z_66,sd,mcmc,0.492905598217228
9,z_67,mean,mcmc,-0.321319393938565
9,z_67,sd,mcmc,0.546105725870837
9,z_68,mean,mcmc,-1.07389023257938
9,z_68,sd,mcmc,0.573850272715399
9,z_69,mean,mcmc,-0.682979213710213
9,z_69,sd,mcmc,0.542614391323199
9,z_70,mean,mcmc,-0.224308325259085
9,z_70,sd,mcmc,0.527317446738465
9,z_71,mean,mcmc,-1.48395163860726
9,z_71,sd,mcmc,0.602624052815445
9,z_72,mean,mcmc,-1.49791082785853
9,z_72,sd,mcmc,0.574219734826951
9,z_73,mean,mcmc,-0.96196749589759
9,z_73,sd,mcmc,0.568916554447458
9,z_74,mean,mcmc,-1.45483488378672
9,z_74,sd,mcmc,0.58983807004863
9,z_75,mean,mcmc,-1.33495373869145
9,z_75,sd,mcmc,0.595460718149765
9,z_76,mean,mcmc,-2.2695291329787
9,z_76,sd,mcmc,0.6253029569868
9,z_77,mean,mcmc,-0.588781700308433
9,z_77,sd,mcmc,0.551381356621824
9,z_78,mean,mcmc,0.193848294066372
9,z_78,sd,mcmc,0.504858975450857
9,z_79,mean,mcmc,-1.0243338207029
9,z_79,sd,mcmc,0.589437732457843
9,z_80,mean,mcmc,-1.56484213173924
9,z_80,sd,mcmc,0.596834106726549
9,z_81,mean,mcmc,1.23531438588692
9,z_81,sd,mcmc,0.394571614764606
9,z_82,mean,mcmc,1.20856649585413
9,z_82,sd,mcmc,0.3948200065616
9,z_83,mean,mcmc,-1.17030698429597
9,z_83,sd,mcmc,0.584021027273588
9,z_84,mean,mcmc,-0.0253248105025703
9,z_84,sd,mcmc,0.515048443366177
9,z_85,mean,mcmc,-0.0116496177733855
9,z_85,sd,mcmc,0.506863587155972
9,z_86,mean,mcmc,2.94741655398899
9,z_86,sd,mcmc,0.216449178518548
9,z_87,mean,mcmc,1.8709348634071
9,z_87,sd,mcmc,0.31561787523694
9,z_88,mean,mcmc,-0.791280683443346
9,z_88,sd,mcmc,0.561156959790112
9,z_89,mean,mcmc,2.45873705404095
9,z_89,sd,mcmc,0.260514768214055
9,z_90,mean,mcmc,-2.27541230434006
9,z_90,sd,mcmc,0.612730958586799
9,z_91,mean,mcmc,-1.7929603125351
9,z_91,sd,mcmc,0.583778542852147
9,z_92,mean,mcmc,0.753677818910271
9,z_92,sd,mcmc,0.45156740183916
9,z_93,mean,mcmc,-0.976541764694062
9,z_93,sd,mcmc,0.551693124488045
9,z_94,mean,mcmc,1.58572281300209
9,z_94,sd,mcmc,0.356892171058606
9,z_95,mean,mcmc,-0.135200934347902
9,z_95,sd,mcmc,0.532792006402945
9,z_96,mean,mcmc,-0.285090943113564
9,z_96,sd,mcmc,0.537143931498141
9,z_97,mean,mcmc,1.37055573673462
9,z_97,sd,mcmc,0.396148810340368
9,z_98,mean,mcmc,2.21858474544561
9,z_98,sd,mcmc,0.282566355728193
9,z_99,mean,mcmc,-0.762037123995893
9,z_99,sd,mcmc,0.555436939885646
9,z_100,mean,mcmc,0.630938114281792
9,z_100,sd,mcmc,0.469289204432045
9,z_101,mean,mcmc,-1.31516445146739
9,z_101,sd,mcmc,0.569500501234857
9,z_102,mean,mcmc,0.304960909517125
9,z_102,sd,mcmc,0.487779373554042
9,z_103,mean,mcmc,0.0895427240281198
9,z_103,sd,mcmc,0.526306327941177
9,z_104,mean,mcmc,1.03971969281912
9,z_104,sd,mcmc,0.42472907044459
9,z_105,mean,mcmc,0.640820750515307
9,z_105,sd,mcmc,0.471265766205401
9,z_106,mean,mcmc,3.90884634768492
9,z_106,sd,mcmc,0.139589186550224
9,z_107,mean,mcmc,-0.00687726502270428
9,z_107,sd,mcmc,0.509870565930038
9,z_108,mean,mcmc,-0.415617308113279
9,z_108,sd,mcmc,0.536443061556681
9,z_109,mean,mcmc,0.680876323336993
9,z_109,sd,mcmc,0.461635423718846
9,z_110,mean,mcmc,-1.1054983309624
9,z_110,sd,mcmc,0.588761882628063
9,z_111,mean,mcmc,0.187395663749823
9,z_111,sd,mcmc,0.500564350997482
9,z_112,mean,mcmc,-2.01116928686717
9,z_112,sd,mcmc,0.594297660715779
9,z_113,mean,mcmc,1.40408143346189
9,z_113,sd,mcmc,0.38198430764537
9,z_114,mean,mcmc,-0.605701166008418
9,z_114,sd,mcmc,0.541413605679519
9,z_115,mean,mcmc,1.54532812664956
9,z_115,sd,mcmc,0.35924840388239
9,z_116,mean,mcmc,0.723041319504059
9,z_116,sd,mcmc,0.459343085784494
9,z_117,mean,mcmc,-0.560892651870049
9,z_117,sd,mcmc,0.564716553911122
9,z_118,mean,mcmc,-1.00713980087357
9,z_118,sd,mcmc,0.586710036690947
9,z_119,mean,mcmc,-0.487457726659611
9,z_119,sd,mcmc,0.56676762915103
9,z_120,mean,mcmc,1.53366433747246
9,z_120,sd,mcmc,0.380346559360828
9,z_121,mean,mcmc,-0.546074466508375
9,z_121,sd,mcmc,0.546046584209368
9,z_122,mean,mcmc,-0.549744660594107
9,z_122,sd,mcmc,0.563838075394666
9,z_123,mean,mcmc,-0.0863725155666337
9,z_123,sd,mcmc,0.509686336199548
9,z_124,mean,mcmc,-1.34122647810814
9,z_124,sd,mcmc,0.600443013185489
9,z_125,mean,mcmc,0.672556048433279
9,z_125,sd,mcmc,0.461057711113293
9,z_126,mean,mcmc,1.42059711223854
9,z_126,sd,mcmc,0.377007386976077
9,z_127,mean,mcmc,-1.59897897493208
9,z_127,sd,mcmc,0.59477339301084
9,z_128,mean,mcmc,-2.71118261274084
9,z_128,sd,mcmc,0.625860607874682
9,z_129,mean,mcmc,-0.106524784248592
9,z_129,sd,mcmc,0.524360976720808
9,z_130,mean,mcmc,-1.40188037112873
9,z_130,sd,mcmc,0.584742688869199
9,z_131,mean,mcmc,-1.37348251224378
9,z_131,sd,mcmc,0.592485250382636
9,z_132,mean,mcmc,0.0715414199179968
9,z_132,sd,mcmc,0.521938258558901
9,z_133,mean,mcmc,0.915287670271126
9,z_133,sd,mcmc,0.434965424122931
9,z_134,mean,mcmc,-0.726958867217747
9,z_134,sd,mcmc,0.546337639542877
9,z_135,mean,mcmc,-0.149344815147521
9,z_135,sd,mcmc,0.540139740578535
9,z_136,mean,mcmc,-1.43241968212994
9,z_136,sd,mcmc,0.573683004266619
9,z_137,mean,mcmc,-0.166314443837059
9,z_137,sd,mcmc,0.512625456384869
9,z_138,mean,mcmc,1.33064518516223
9,z_138,sd,mcmc,0.391778766138294
9,z_139,mean,mcmc,0.786324999886152
9,z_139,sd,mcmc,0.442231809812394
9,z_140,mean,mcmc,0.337581907484443
9,z_140,sd,mcmc,0.505824451917155
9,z_141,mean,mcmc,2.76717241085567
9,z_141,sd,mcmc,0.230215873249646
9,z_142,mean,mcmc,-1.5902599523588
9,z_142,sd,mcmc,0.604329842226247
9,z_143,mean,mcmc,-0.446837599244653
9,z_143,sd,mcmc,0.539085341562427
9,z_144,mean,mcmc,-0.784603996146842
9,z_144,sd,mcmc,0.559713808818027
9,z_145,mean,mcmc,-0.242356985360308
9,z_145,sd,mcmc,0.529626773410473
9,z_146,mean,mcmc,0.139543565834583
9,z_146,sd,mcmc,0.511058626087553
9,z_147,mean,mcmc,0.0580915091770061
9,z_147,sd,mcmc,0.503614304147376
9,z_148,mean,mcmc,-1.71843728433338
9,z_148,sd,mcmc,0.624265117604144
9,z_149,mean,mcmc,-0.902033181550199
9,z_149,sd,mcmc,0.57755403783576
9,z_150,mean,mcmc,3.1854909400828
9,z_150,sd,mcmc,0.187351227501734
9,z_151,mean,mcmc,-0.198858870230121
9,z_151,sd,mcmc,0.527511565750103
9,z_152,mean,mcmc,0.0223175075322512
9,z_152,sd,mcmc,0.513836895658778
9,z_153,mean,mcmc,-0.049987679005639
9,z_153,sd,mcmc,0.530916926380563
9,z_154,mean,mcmc,0.19514813511786
9,z_154,sd,mcmc,0.520271580271298
9,z_155,mean,mcmc,1.93417993465387
9,z_155,sd,mcmc,0.324935430243179
9,z_156,mean,mcmc,0.64323297610496
9,z_156,sd,mcmc,0.467557572377725
9,z_157,mean,mcmc,-0.133370823277527
9,z_157,sd,mcmc,0.526545200690497
9,z_158,mean,mcmc,-1.49361157789676
9,z_158,sd,mcmc,0.599101098032475
9,z_159,mean,mcmc,-0.844498333162083
9,z_159,sd,mcmc,0.588565120567866
9,z_160,mean,mcmc,-0.59145518717947
9,z_160,sd,mcmc,0.552467055273387
9,z_161,mean,mcmc,0.756288549057105
9,z_161,sd,mcmc,0.461429350809475
9,z_162,mean,mcmc,-1.25030143602794
9,z_162,sd,mcmc,0.576043066608305
9,z_163,mean,mcmc,0.911485759991065
9,z_163,sd,mcmc,0.434126815036135
9,z_164,mean,mcmc,1.06841055115982
9,z_164,sd,mcmc,0.425548119527552
9,z_165,mean,mcmc,1.68820156030437
9,z_165,sd,mcmc,0.355184592126547
9,z_166,mean,mcmc,-1.24442277202855
9,z_166,sd,mcmc,0.586216529660811
9,z_167,mean,mcmc,-0.792741222411077
9,z_167,sd,mcmc,0.555150051992392
9,z_168,mean,mcmc,0.857927782577006
9,z_168,sd,mcmc,0.452299003025921
9,z_169,mean,mcmc,-1.51063271889286
9,z_169,sd,mcmc,0.592788111630747
9,z_170,mean,mcmc,-0.584860228983742
9,z_170,sd,mcmc,0.539960777246263
9,z_171,mean,mcmc,-1.05736697460974
9,z_171,sd,mcmc,0.576579976650363
9,z_172,mean,mcmc,-0.459170985625121
9,z_172,sd,mcmc,0.553702377432784
9,z_173,mean,mcmc,-0.291331036502651
9,z_173,sd,mcmc,0.539927063490795
9,z_174,mean,mcmc,-0.0201434744074593
9,z_174,sd,mcmc,0.500079302786839
9,z_175,mean,mcmc,-2.70128475051754
9,z_175,sd,mcmc,0.586985555487938
9,z_176,mean,mcmc,0.405444991403721
9,z_176,sd,mcmc,0.488254572423647
9,z_177,mean,mcmc,0.291126594358062
9,z_177,sd,mcmc,0.496369030266824
9,z_178,mean,mcmc,2.09881946412526
9,z_178,sd,mcmc,0.31100356285202
9,z_179,mean,mcmc,-1.11827077747036
9,z_179,sd,mcmc,0.56658010789564
9,z_180,mean,mcmc,1.24976538247813
9,z_180,sd,mcmc,0.410620925984714
9,z_181,mean,mcmc,-0.926254732999844
9,z_181,sd,mcmc,0.56538848892443
9,z_182,mean,mcmc,0.461141001078894
9,z_182,sd,mcmc,0.469916453065314
9,z_183,mean,mcmc,1.16767675940396
9,z_183,sd,mcmc,0.410836136496498
9,z_184,mean,mcmc,-0.0565729204854312
9,z_184,sd,mcmc,0.513726720973721
9,z_185,mean,mcmc,1.00560815987355
9,z_185,sd,mcmc,0.438280782412938
9,z_186,mean,mcmc,0.545820845721539
9,z_186,sd,mcmc,0.465158459784835
9,z_187,mean,mcmc,0.249621925052582
9,z_187,sd,mcmc,0.497839966243318
9,z_188,mean,mcmc,0.356997346784954
9,z_188,sd,mcmc,0.494746960026274
9,z_189,mean,mcmc,-1.74860039297139
9,z_189,sd,mcmc,0.591549068611538
9,z_190,mean,mcmc,-1.32676638582757
9,z_190,sd,mcmc,0.583554028757523
9,z_191,mean,mcmc,0.239549817661438
9,z_191,sd,mcmc,0.51088799122863
9,z_192,mean,mcmc,-1.29875738526343
9,z_192,sd,mcmc,0.582431582227295
9,z_193,mean,mcmc,0.256293347211402
9,z_193,sd,mcmc,0.492725809065936
9,z_194,mean,mcmc,0.589243449700204
9,z_194,sd,mcmc,0.476442317636403
9,z_195,mean,mcmc,1.27487929654358
9,z_195,sd,mcmc,0.394187770998755
9,z_196,mean,mcmc,-0.375946253462055
9,z_196,sd,mcmc,0.537329477763768
9,z_197,mean,mcmc,2.24792843836637
9,z_197,sd,mcmc,0.293814595130827
9,z_198,mean,mcmc,-0.67485829499251
9,z_198,sd,mcmc,0.569057395983704
9,z_199,mean,mcmc,-0.00215189534226283
9,z_199,sd,mcmc,0.512546176623377
9,z_200,mean,mcmc,-1.51174791660282
9,z_200,sd,mcmc,0.603963289598043
9,z_201,mean,mcmc,-0.496594828766286
9,z_201,sd,mcmc,0.54742722695435
9,z_202,mean,mcmc,-0.422771173644561
9,z_202,sd,mcmc,0.573860393330966
9,z_203,mean,mcmc,-0.966875194165361
9,z_203,sd,mcmc,0.573752861905549
9,z_204,mean,mcmc,-0.898210283666711
9,z_204,sd,mcmc,0.595570199633237
9,z_205,mean,mcmc,1.79697096540848
9,z_205,sd,mcmc,0.338529099311147
9,z_206,mean,mcmc,-0.127016516398194
9,z_206,sd,mcmc,0.538917026385109
9,z_207,mean,mcmc,0.549268567081991
9,z_207,sd,mcmc,0.477479507610469
9,z_208,mean,mcmc,-0.574598900006321
9,z_208,sd,mcmc,0.566854312173086
9,z_209,mean,mcmc,1.14717452963038
9,z_209,sd,mcmc,0.401007795953489
9,z_210,mean,mcmc,0.875468459068934
9,z_210,sd,mcmc,0.451818999482613
9,z_211,mean,mcmc,0.0212928801581519
9,z_211,sd,mcmc,0.506878005091757
9,z_212,mean,mcmc,-0.411901350383469
9,z_212,sd,mcmc,0.534747809103683
9,z_213,mean,mcmc,-0.0762164881650912
9,z_213,sd,mcmc,0.522315316100774
9,z_214,mean,mcmc,1.13237598096512
9,z_214,sd,mcmc,0.40952306979774
9,z_215,mean,mcmc,-1.76584610390409
9,z_215,sd,mcmc,0.600063269932119
9,z_216,mean,mcmc,0.109707791131044
9,z_216,sd,mcmc,0.514746659096143
9,z_217,mean,mcmc,1.20759905929922
9,z_217,sd,mcmc,0.393748108665722
9,z_218,mean,mcmc,0.00745099236139913
9,z_218,sd,mcmc,0.522616633738978
9,z_219,mean,mcmc,0.447630298231956
9,z_219,sd,mcmc,0.486614893404622
9,z_220,mean,mcmc,0.243176961134811
9,z_220,sd,mcmc,0.512992742089729
